data_state,county,data_year,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,ninetieth_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_so2,days_pm2,days_pm10
South Dakota,Pennington,12/31/2016,366,309,56,1,0,0,0,101,55,30,0,47,0,0,138,181
South Dakota,Union,12/31/2016,366,324,40,2,0,0,0,112,52,35,0,1,240,0,108,17
Tennessee,Anderson,12/31/2016,359,320,39,0,0,0,0,93,51,35,0,0,222,137,0,0
Tennessee,Blount,12/31/2016,366,295,65,4,2,0,0,159,61,43,0,0,347,0,19,0
Tennessee,Claiborne,12/31/2016,344,321,22,1,0,0,0,108,48,38,0,0,344,0,0,0
Tennessee,Davidson,12/31/2016,366,247,114,5,0,0,0,126,61,44,0,49,126,0,191,0
Tennessee,DeKalb,12/31/2016,351,330,21,0,0,0,0,84,49,37,0,0,351,0,0,0
Tennessee,Dyer,12/31/2016,96,94,2,0,0,0,0,56,43,25,0,0,0,0,96,0
Tennessee,Hamilton,12/31/2016,288,200,85,2,1,0,0,177,67,45,0,0,233,0,55,0
Tennessee,Jefferson,12/31/2016,239,158,79,2,0,0,0,133,74,47,0,0,239,0,0,0
Tennessee,Knox,12/31/2016,366,237,122,4,3,0,0,169,67,46,0,0,192,0,166,8
Tennessee,Lawrence,12/31/2016,116,111,5,0,0,0,0,82,47,26,0,0,0,0,116,0
Tennessee,Loudon,12/31/2016,280,198,73,7,2,0,0,164,74,45,0,0,222,0,58,0
Tennessee,Madison,12/31/2016,115,108,7,0,0,0,0,59,43,28,0,0,0,0,115,0
Tennessee,Maury,12/31/2016,110,104,6,0,0,0,0,78,43,27,0,0,0,0,110,0
Tennessee,McMinn,12/31/2016,119,101,17,0,1,0,0,167,52,32,0,0,0,0,119,0
Tennessee,Montgomery,12/31/2016,323,295,28,0,0,0,0,65,49,31,0,0,0,30,289,4
Tennessee,Putnam,12/31/2016,122,114,8,0,0,0,0,88,48,29,0,0,0,0,122,0
Tennessee,Roane,12/31/2016,117,96,20,0,1,0,0,162,56,31,0,0,0,0,105,12
Tennessee,Sevier,12/31/2016,358,297,58,3,0,0,0,112,58,44,0,0,358,0,0,0
Tennessee,Shelby,12/31/2016,366,276,84,6,0,0,0,136,61,42,0,7,257,0,102,0
Tennessee,Sullivan,12/31/2016,366,232,109,24,1,0,0,155,91,45,2,22,173,149,20,0
Tennessee,Sumner,12/31/2016,285,235,49,1,0,0,0,105,61,42,0,0,227,0,58,0
Tennessee,Union,12/31/2016,20,20,0,0,0,0,0,19,17,11,0,0,0,0,0,20
Tennessee,Williamson,12/31/2016,244,219,24,1,0,0,0,108,51,40,0,0,244,0,0,0
Tennessee,Wilson,12/31/2016,225,186,39,0,0,0,0,97,61,41,0,0,225,0,0,0
Texas,Bell,12/31/2016,365,331,34,0,0,0,0,100,50,38,0,0,365,0,0,0
Texas,Bexar,12/31/2016,366,268,92,5,1,0,0,160,64,43,0,7,222,0,137,0
Texas,Bowie,12/31/2016,273,221,52,0,0,0,0,76,54,36,0,0,0,0,273,0
Texas,Brazoria,12/31/2016,366,313,50,3,0,0,0,115,61,36,0,4,362,0,0,0
Texas,Brewster,12/31/2016,359,321,38,0,0,0,0,84,51,39,0,0,330,0,29,0
Texas,Cameron,12/31/2016,366,277,87,2,0,0,0,110,63,40,0,0,172,0,194,0
Texas,Collin,12/31/2016,363,318,41,4,0,0,0,119,58,37,0,0,363,0,0,0
Texas,Culberson,12/31/2016,113,113,0,0,0,0,0,43,27,15,0,0,0,0,113,0
Texas,Dallas,12/31/2016,366,264,99,3,0,0,0,140,64,43,0,29,201,0,136,0
Texas,Denton,12/31/2016,366,291,64,11,0,0,0,143,64,40,0,5,286,0,75,0
Texas,Ector,12/31/2016,365,336,28,1,0,0,0,102,49,27,0,0,0,0,365,0
Texas,El Paso,12/31/2016,366,198,162,6,0,0,0,147,74,49,0,31,195,0,139,1
Texas,Ellis,12/31/2016,366,302,64,0,0,0,0,100,56,40,0,8,220,0,138,0
Texas,Fayette,12/31/2016,361,336,25,0,0,0,0,84,45,25,0,0,0,0,361,0
Texas,Galveston,12/31/2016,366,287,73,6,0,0,0,147,67,42,0,4,281,2,78,1
Texas,Gregg,12/31/2016,366,333,33,0,0,0,0,100,50,37,0,1,359,6,0,0
Texas,Harris,12/31/2016,366,199,150,16,1,0,0,159,80,49,0,32,169,0,159,6
Texas,Harrison,12/31/2016,366,328,38,0,0,0,0,76,51,37,0,0,235,1,130,0
Texas,Hidalgo,12/31/2016,366,289,76,1,0,0,0,114,61,36,0,0,182,0,181,3
Texas,Hood,12/31/2016,365,339,25,1,0,0,0,133,49,35,0,0,365,0,0,0
Texas,Howard,12/31/2016,28,24,4,0,0,0,0,72,54,20,0,0,0,28,0,0
Texas,Hunt,12/31/2016,366,351,15,0,0,0,0,67,47,35,0,1,365,0,0,0
Texas,Hutchinson,12/31/2016,59,48,3,8,0,0,0,149,107,4,0,0,0,59,0,0
Texas,Jefferson,12/31/2016,366,267,87,11,1,0,0,160,71,43,0,0,234,35,97,0
Texas,Johnson,12/31/2016,357,300,53,4,0,0,0,150,64,40,0,0,357,0,0,0
Texas,Kaufman,12/31/2016,366,329,37,0,0,0,0,80,51,37,0,2,255,0,109,0
Texas,Kleberg,12/31/2016,153,128,25,0,0,0,0,92,53,28,0,0,0,0,153,0
Texas,Lubbock,12/31/2016,119,118,1,0,0,0,0,54,33,21,0,0,0,0,119,0
Texas,Maverick,12/31/2016,322,278,44,0,0,0,0,82,53,27,0,0,0,0,322,0
Texas,McLennan,12/31/2016,365,339,26,0,0,0,0,74,47,35,0,3,324,0,38,0
Texas,Milam,12/31/2016,42,42,0,0,0,0,0,33,10,0,0,0,0,42,0,0
Texas,Montgomery,12/31/2016,366,280,82,4,0,0,0,133,61,43,0,0,226,0,140,0
Texas,Navarro,12/31/2016,366,303,63,0,0,0,0,83,55,39,0,0,237,13,116,0
Texas,Nueces,12/31/2016,366,307,59,0,0,0,0,93,57,37,0,0,265,0,101,0
Texas,Orange,12/31/2016,366,332,33,1,0,0,0,101,50,35,0,0,238,11,117,0
Texas,Parker,12/31/2016,365,333,31,0,1,0,0,156,50,37,0,0,365,0,0,0
Texas,Polk,12/31/2016,346,341,5,0,0,0,0,77,44,32,0,0,346,0,0,0
Texas,Potter,12/31/2016,366,362,4,0,0,0,0,65,34,21,0,0,0,18,348,0
Texas,Randall,12/31/2016,346,303,42,1,0,0,0,112,54,41,0,0,346,0,0,0
Texas,Robertson,12/31/2016,73,73,0,0,0,0,0,20,4,1,0,0,0,73,0,0
Texas,Rockwall,12/31/2016,360,331,29,0,0,0,0,77,49,35,0,0,360,0,0,0
Texas,Smith,12/31/2016,366,344,21,1,0,0,0,101,48,37,0,5,361,0,0,0
Texas,Tarrant,12/31/2016,366,273,85,7,1,0,0,174,66,43,0,21,227,0,118,0
Texas,Titus,12/31/2016,24,24,0,0,0,0,0,14,6,0,0,0,0,24,0,0
Texas,Travis,12/31/2016,366,280,85,1,0,0,0,105,60,42,0,18,225,0,122,1
Texas,Victoria,12/31/2016,348,328,20,0,0,0,0,90,47,33,0,0,348,0,0,0
Texas,Webb,12/31/2016,366,285,81,0,0,0,0,96,60,37,0,0,113,0,252,1
Utah,Box Elder,12/31/2016,366,285,77,4,0,0,0,120,67,39,0,0,300,0,66,0
Utah,Cache,12/31/2016,366,285,73,8,0,0,0,129,64,44,0,4,246,0,113,3
Utah,Carbon,12/31/2016,312,230,82,0,0,0,0,93,67,44,0,19,293,0,0,0
Utah,Davis,12/31/2016,366,265,87,14,0,0,0,143,74,44,0,19,262,0,85,0
Utah,Duchesne,12/31/2016,366,275,83,5,3,0,0,177,64,45,0,1,337,0,28,0
Utah,Garfield,12/31/2016,96,96,0,0,0,0,0,25,18,8,0,0,0,0,96,0
Utah,Salt Lake,12/31/2016,366,189,150,23,4,0,0,156,90,50,0,29,264,0,70,3
Utah,San Juan,12/31/2016,365,309,56,0,0,0,0,93,54,44,0,0,364,0,1,0
Utah,Tooele,12/31/2016,366,279,80,6,1,0,0,166,67,43,0,0,278,0,88,0
Utah,Uintah,12/31/2016,366,249,106,4,5,2,0,216,74,47,0,1,349,0,16,0
Utah,Utah,12/31/2016,366,223,124,17,2,0,0,166,87,47,0,61,226,0,75,4
Utah,Washington,12/31/2016,366,286,80,0,0,0,0,87,61,43,0,1,353,0,12,0
Utah,Wayne,12/31/2016,120,120,0,0,0,0,0,34,18,8,0,0,0,0,120,0
Utah,Weber,12/31/2016,366,233,113,20,0,0,0,143,83,47,0,43,250,0,70,3
Vermont,Bennington,12/31/2016,366,343,22,1,0,0,0,112,48,36,0,0,328,0,38,0
Vermont,Chittenden,12/31/2016,366,349,17,0,0,0,0,80,45,35,0,1,308,0,57,0
Vermont,Rutland,12/31/2016,366,320,46,0,0,0,0,87,54,35,0,11,232,0,123,0
Vermont,Windham,12/31/2016,108,107,1,0,0,0,0,53,24,10,0,0,0,0,108,0
Virgin Islands,St Croix,12/31/2016,13,11,2,0,0,0,0,63,57,33,0,0,0,0,13,0
Virgin Islands,St John,12/31/2016,102,97,5,0,0,0,0,65,43,21,0,0,0,0,102,0
Virginia,Albemarle,12/31/2016,366,322,43,1,0,0,0,122,52,36,0,0,177,0,189,0
Virginia,Alexandria City,12/31/2016,177,171,5,1,0,0,0,103,38,12,27,50,0,0,0,100
Virginia,Arlington,12/31/2016,366,299,60,7,0,0,0,133,66,36,1,120,205,0,40,0
Virginia,Bristol City,12/31/2016,119,106,12,1,0,0,0,106,51,30,0,0,0,0,119,0
Virginia,Caroline,12/31/2016,182,160,21,1,0,0,0,112,51,36,0,0,182,0,0,0
Virginia,Carroll,12/31/2016,61,61,0,0,0,0,0,30,19,11,0,0,0,0,0,61
Virginia,Charles,12/31/2016,364,341,22,1,0,0,0,112,48,31,0,95,192,16,61,0
Virginia,Chesterfield,12/31/2016,265,234,30,1,0,0,0,115,53,38,0,0,191,0,74,0
Virginia,Fairfax,12/31/2016,366,284,76,6,0,0,0,129,64,39,0,37,158,0,171,0
Virginia,Fauquier,12/31/2016,213,197,16,0,0,0,0,93,49,35,0,0,213,0,0,0
Virginia,Frederick,12/31/2016,358,302,56,0,0,0,0,90,55,37,0,0,179,0,179,0
Virginia,Fredericksburg City,12/31/2016,59,59,0,0,0,0,0,20,18,11,0,0,0,0,0,59
Virginia,Giles,12/31/2016,341,312,28,1,0,0,0,115,50,39,0,0,341,0,0,0
Virginia,Hampton City,12/31/2016,362,330,30,2,0,0,0,133,49,33,0,8,188,8,158,0
Virginia,Hanover,12/31/2016,207,174,31,2,0,0,0,105,58,39,0,0,207,0,0,0
Virginia,Henrico,12/31/2016,364,305,56,3,0,0,0,129,57,38,0,5,237,0,122,0
Virginia,Hopewell City,12/31/2016,60,60,0,0,0,0,0,22,17,11,0,0,0,0,0,60
Virginia,King William,12/31/2016,29,29,0,0,0,0,0,20,14,8,0,0,0,0,0,29
Virginia,Loudoun,12/31/2016,366,318,47,1,0,0,0,112,58,34,0,116,202,0,48,0
Virginia,Lynchburg City,12/31/2016,120,115,5,0,0,0,0,60,44,28,0,0,0,0,120,0
Virginia,Madison,12/31/2016,361,324,36,1,0,0,0,108,51,41,0,0,342,0,19,0
Virginia,Norfolk City,12/31/2016,362,357,5,0,0,0,0,59,34,18,6,254,0,1,99,2
Virginia,Prince Edward,12/31/2016,346,332,13,1,0,0,0,105,46,33,0,0,346,0,0,0
Virginia,Prince William,12/31/2016,366,323,40,3,0,0,0,112,51,31,0,153,213,0,0,0
Virginia,Richmond City,12/31/2016,362,301,61,0,0,0,0,79,55,33,0,60,0,0,302,0
Virginia,Roanoke,12/31/2016,365,318,47,0,0,0,0,100,52,36,0,34,171,0,160,0
Virginia,Rockbridge,12/31/2016,264,251,13,0,0,0,0,90,46,33,0,0,197,0,67,0
Virginia,Rockingham,12/31/2016,366,334,31,1,0,0,0,108,50,32,0,116,202,0,48,0
Virginia,Salem City,12/31/2016,114,105,9,0,0,0,0,66,49,30,0,0,0,0,114,0
Virginia,Stafford,12/31/2016,193,162,30,1,0,0,0,108,54,39,0,0,193,0,0,0
Virginia,Suffolk City,12/31/2016,214,194,18,2,0,0,0,115,50,37,0,0,214,0,0,0
Virginia,Virginia Beach City,12/31/2016,342,317,25,0,0,0,0,67,45,25,0,0,0,0,342,0
Virginia,Winchester City,12/31/2016,59,59,0,0,0,0,0,25,16,10,0,0,0,0,0,59
Virginia,Wythe,12/31/2016,208,191,17,0,0,0,0,100,50,41,0,0,208,0,0,0
Washington,Adams,12/31/2016,346,345,1,0,0,0,0,52,25,14,0,0,0,0,346,0
Washington,Asotin,12/31/2016,362,322,40,0,0,0,0,92,51,27,0,0,0,0,362,0
Washington,Benton,12/31/2016,366,325,39,2,0,0,0,122,51,31,0,0,127,0,201,38
Washington,Chelan,12/31/2016,366,330,36,0,0,0,0,79,50,22,0,0,0,0,366,0
Washington,Clallam,12/31/2016,366,328,38,0,0,0,0,69,51,37,0,0,245,0,121,0
Washington,Clark,12/31/2016,366,328,38,0,0,0,0,91,51,28,0,0,136,0,230,0
Washington,Columbia,12/31/2016,334,330,4,0,0,0,0,55,30,15,0,0,0,0,334,0
Washington,Cowlitz,12/31/2016,363,348,15,0,0,0,0,74,37,18,0,0,0,0,363,0
Washington,Franklin,12/31/2016,332,324,8,0,0,0,0,78,26,14,0,0,0,0,332,0
Washington,Grant,12/31/2016,361,350,11,0,0,0,0,62,34,18,0,0,0,0,361,0
Washington,Grays Harbor,12/31/2016,364,355,9,0,0,0,0,71,37,21,0,0,0,0,364,0
Washington,Jefferson,12/31/2016,348,344,4,0,0,0,0,60,29,18,0,0,0,0,348,0
Washington,King,12/31/2016,366,311,55,0,0,0,0,100,56,39,0,100,113,0,153,0
Washington,Kitsap,12/31/2016,357,356,1,0,0,0,0,55,26,16,0,0,0,0,357,0
Washington,Kittitas,12/31/2016,366,310,50,6,0,0,0,143,58,19,0,0,0,0,366,0
Washington,Klickitat,12/31/2016,122,120,2,0,0,0,0,58,32,15,0,0,0,0,122,0
Washington,Lewis,12/31/2016,366,355,11,0,0,0,0,66,33,19,0,0,0,0,366,0
Washington,Mason,12/31/2016,366,352,14,0,0,0,0,68,38,20,0,0,0,0,366,0
Washington,Okanogan,12/31/2016,366,257,107,2,0,0,0,118,68,29,0,0,0,0,366,0
Washington,Pierce,12/31/2016,366,313,52,0,1,0,0,155,54,40,0,16,249,0,101,0
Washington,Skagit,12/31/2016,366,354,12,0,0,0,0,78,44,32,0,1,265,0,100,0
Washington,Snohomish,12/31/2016,366,317,46,3,0,0,0,120,56,24,0,0,0,0,366,0
Washington,Spokane,12/31/2016,366,305,61,0,0,0,0,79,54,37,1,0,129,0,231,5
Washington,Stevens,12/31/2016,366,291,73,2,0,0,0,110,60,26,0,0,0,0,300,66
Washington,Thurston,12/31/2016,349,328,21,0,0,0,0,90,44,27,0,0,138,0,211,0
Washington,Walla Walla,12/31/2016,271,250,21,0,0,0,0,83,45,18,0,0,0,0,271,0
Washington,Whatcom,12/31/2016,349,342,7,0,0,0,0,59,39,25,0,0,145,0,204,0
Washington,Whitman,12/31/2016,366,359,7,0,0,0,0,84,33,17,0,0,0,0,366,0
Washington,Yakima,12/31/2016,366,257,97,8,4,0,0,186,71,33,0,0,0,0,362,4
West Virginia,Berkeley,12/31/2016,255,205,49,1,0,0,0,112,60,40,0,0,196,0,59,0
West Virginia,Brooke,12/31/2016,366,324,39,3,0,0,0,112,52,20,0,0,0,130,112,124
West Virginia,Cabell,12/31/2016,361,321,39,1,0,0,0,129,51,34,0,0,197,99,65,0
West Virginia,Gilmer,12/31/2016,346,334,11,1,0,0,0,105,44,32,0,0,346,0,0,0
West Virginia,Greenbrier,12/31/2016,207,189,18,0,0,0,0,100,49,39,0,0,207,0,0,0
West Virginia,Hancock,12/31/2016,366,316,50,0,0,0,0,93,54,35,0,0,189,79,57,41
West Virginia,Harrison,12/31/2016,117,110,7,0,0,0,0,62,48,31,0,0,0,0,117,0
West Virginia,Kanawha,12/31/2016,350,295,53,2,0,0,0,119,55,37,34,0,160,20,136,0
West Virginia,Marion,12/31/2016,95,86,9,0,0,0,0,61,50,33,0,0,0,0,95,0
West Virginia,Marshall,12/31/2016,362,297,65,0,0,0,0,84,57,32,0,0,0,56,306,0
West Virginia,Monongalia,12/31/2016,361,340,21,0,0,0,0,74,46,32,0,0,191,102,68,0
West Virginia,Ohio,12/31/2016,261,195,63,3,0,0,0,108,58,43,0,0,203,0,58,0
West Virginia,Tucker,12/31/2016,356,332,23,1,0,0,0,105,48,36,0,0,347,0,9,0
West Virginia,Wood,12/31/2016,363,318,44,1,0,0,0,112,53,37,0,0,198,100,65,0
Wisconsin,Ashland,12/31/2016,358,346,12,0,0,0,0,80,41,32,0,0,346,0,12,0
Wisconsin,Brown,12/31/2016,366,313,50,3,0,0,0,112,54,33,0,0,152,0,214,0
Wisconsin,Columbia,12/31/2016,199,176,20,3,0,0,0,108,58,38,0,0,199,0,0,0
Wisconsin,Dane,12/31/2016,366,299,67,0,0,0,0,100,59,37,0,0,155,5,204,2
Wisconsin,Dodge,12/31/2016,366,311,52,3,0,0,0,148,56,36,0,0,274,0,92,0
Wisconsin,Door,12/31/2016,188,158,22,8,0,0,0,150,67,36,0,0,188,0,0,0
Wisconsin,Eau Claire,12/31/2016,359,317,42,0,0,0,0,84,52,35,0,0,132,0,227,0
Wisconsin,Fond du Lac,12/31/2016,189,165,21,3,0,0,0,108,58,38,0,0,189,0,0,0
Wisconsin,Forest,12/31/2016,355,340,14,1,0,0,0,101,44,33,0,0,326,5,24,0
Wisconsin,Grant,12/31/2016,281,251,30,0,0,0,0,78,52,29,0,0,0,0,281,0
Wisconsin,Jefferson,12/31/2016,201,176,21,4,0,0,0,108,61,40,0,0,201,0,0,0
Wisconsin,Kenosha,12/31/2016,362,275,72,13,2,0,0,161,65,39,0,0,205,0,157,0
Wisconsin,Kewaunee,12/31/2016,188,162,21,5,0,0,0,136,71,37,0,0,188,0,0,0
Wisconsin,La Crosse,12/31/2016,355,317,38,0,0,0,0,87,52,32,0,0,171,0,184,0
Wisconsin,Manitowoc,12/31/2016,188,160,21,7,0,0,0,147,67,37,0,0,188,0,0,0
Wisconsin,Marathon,12/31/2016,192,176,16,0,0,0,0,100,49,35,0,0,192,0,0,0
Wisconsin,Milwaukee,12/31/2016,366,272,86,7,1,0,0,185,67,40,0,36,206,0,122,2
Wisconsin,Oneida,12/31/2016,366,318,35,13,0,0,0,130,65,1,0,0,0,366,0,0
Wisconsin,Outagamie,12/31/2016,349,300,47,2,0,0,0,108,55,33,0,0,177,0,172,0
Wisconsin,Ozaukee,12/31/2016,355,294,52,8,1,0,0,172,59,35,0,0,193,0,162,0
Wisconsin,Racine,12/31/2016,197,153,35,8,1,0,0,169,77,42,0,0,197,0,0,0
Wisconsin,Rock,12/31/2016,187,159,23,5,0,0,0,119,61,39,0,0,187,0,0,0
Wisconsin,Sauk,12/31/2016,366,328,37,1,0,0,0,101,51,32,0,0,183,0,179,4
Wisconsin,Sheboygan,12/31/2016,203,166,25,10,2,0,0,164,67,39,0,0,203,0,0,0
Wisconsin,Taylor,12/31/2016,360,333,27,0,0,0,0,84,47,34,0,0,316,0,44,0
Wisconsin,Vilas,12/31/2016,205,193,12,0,0,0,0,77,44,32,0,0,180,0,25,0
Wisconsin,Walworth,12/31/2016,188,161,22,5,0,0,0,115,61,38,0,0,188,0,0,0
Wisconsin,Waukesha,12/31/2016,360,277,83,0,0,0,0,100,59,38,0,0,140,0,220,0
Wyoming,Albany,12/31/2016,366,266,100,0,0,0,0,97,64,46,0,0,295,0,4,67
Wyoming,Big Horn,12/31/2016,283,277,6,0,0,0,0,84,46,38,0,0,283,0,0,0
Wyoming,Campbell,12/31/2016,366,262,103,1,0,0,0,141,62,43,0,0,232,0,18,116
Wyoming,Carbon,12/31/2016,366,335,31,0,0,0,0,84,50,42,0,6,349,9,2,0
Wyoming,Converse,12/31/2016,366,312,53,0,1,0,0,173,52,41,0,1,319,0,5,41
Wyoming,Fremont,12/31/2016,366,305,61,0,0,0,0,84,58,44,0,0,335,0,31,0
Wyoming,Goshen,12/31/2016,353,293,60,0,0,0,0,78,55,42,0,0,266,0,36,51
Wyoming,Laramie,12/31/2016,366,315,51,0,0,0,0,87,54,43,0,5,339,2,20,0
Wyoming,Lincoln,12/31/2016,366,363,3,0,0,0,0,69,33,13,0,0,0,0,0,366
Wyoming,Natrona,12/31/2016,366,333,33,0,0,0,0,80,50,41,0,13,346,0,5,2
Wyoming,Park,12/31/2016,121,118,3,0,0,0,0,85,24,12,0,0,0,0,94,27
Wyoming,Platte,12/31/2016,57,50,7,0,0,0,0,66,52,16,0,0,0,0,0,57
Wyoming,Sheridan,12/31/2016,366,333,32,1,0,0,0,110,50,38,0,0,300,0,34,32
Wyoming,Sublette,12/31/2016,366,297,68,1,0,0,0,102,61,44,0,0,351,0,15,0
Wyoming,Sweetwater,12/31/2016,366,303,62,1,0,0,0,111,60,44,0,0,323,5,4,34
Wyoming,Teton,12/31/2016,366,331,35,0,0,0,0,99,50,41,0,0,351,0,15,0
Wyoming,Uinta,12/31/2016,366,341,25,0,0,0,0,87,49,42,0,0,359,0,0,7
Wyoming,Weston,12/31/2016,366,325,41,0,0,0,0,90,51,41,0,0,350,10,6,0
